intervention,iso3,acat,e.ATT,e.ATT.hi,e.ATT.lo,e.ATTinc,e.ATTinc.hi,e.ATTinc.lo,e.ATTprev,e.ATTprev.hi,e.ATTprev.lo,e.cases,e.cases.hi,e.cases.lo,e.deathinc,e.deathinc.hi,e.deathinc.lo,e.deathprev,e.deathprev.hi,e.deathprev.lo,e.deaths,e.deaths.hi,e.deaths.lo,e.hhc,e.hhc.hi,e.hhc.lo,e.incidence,e.incidence.hi,e.incidence.lo,e.IPT,e.IPT.hi,e.IPT.lo,e.LE,e.LE.hi,e.LE.lo,e.LTBI,e.LTBI.hi,e.LTBI.lo,e.prevalent,e.prevalent.hi,e.prevalent.lo
No intervention,BMU,"[5,15)",0.0106492144353037,0,0,0.0028471649755492,0,0,0.00780204945975447,0,0,0.0209829808335106,0.047797822392744,0,0.000431001475355305,0.000114349376931172,0,0.00121464377357692,0.000328654654272976,0,0.00164564524893223,0.000448310880030457,0,0,0,0,0.00555270014982253,0.0103746372880726,0,0,0,0,36.4353086841097,94.6288431883528,0,0.0943102750778862,0.2243755760264,0,0.0154302806836881,0.0344427407228216,0
No intervention,BOL,"[0,5)",21.4056125233949,47.1692692471415,0.118534410510823,5.86399817127023,11.1900882745839,0.0648841162797884,15.5416143521247,31.889857797745,0.0422487072019302,126.932386283544,303.804547788759,0.712095136794097,12.7425167596202,25.7768239213057,0.264181473128678,33.8608945081447,75.4493979972445,0.181374357068354,46.6034112677648,109.323489928945,0.486793242678926,0,0,0,34.6135613320323,72.2569429265389,0.414850662567486,0,0,0,62789.9463854717,176278.598886375,129.181782593364,294.219744739399,806.231491374555,0.750551089986386,92.3188249515118,205.025175401353,0.245716837043039
No intervention,BOL,"[5,15)",95.9452608512207,173.62949744163,0.344315245627835,23.0221959320058,43.3353107778831,0.186414380073128,72.9230649192148,107.352884706953,0.117261730276388,215.272525413067,429.943675555942,0.790736371737055,4.60831124493904,8.38238114251399,0.15878540106993,14.3064885154199,22.3946999206459,0.105098837028758,18.914799760359,34.9961221787546,0.30599960584829,0,0,0,51.6760934511903,104.504581120192,0.436137400331203,0,0,0,124632.830646852,353245.114769056,171.994011124707,918.073972559411,2472.41017855747,1.46223169996563,163.596431961876,267.230506980114,0.267639470895692
No intervention,BRA,"[0,5)",227.816440119266,486.664229352402,5.40375186994795,62.3535952061983,114.753175862011,2.58101688408333,165.462844913068,334.696856934125,2.32940965966841,864.130404493896,2003.38511904753,20.6852940589934,81.1775665722803,152.415223964701,4.48289323578459,208.502221923287,450.767306428963,4.895973492529,289.679788495568,658.369778728152,9.69083658191651,0,0,0,236.777752405953,467.346632020043,9.78263567846608,0,0,0,447383.572238909,1237806.56653968,6730.55965081725,1991.19612855211,5387.81404392047,32.6274312394562,627.352652087944,1390.84539667565,9.33934570662212
No intervention,BRA,"[5,15)",582.394827424344,1108.6180001581,8.93978775321651,148.771322088254,283.891161066953,3.99583087518948,433.62350533609,704.390217588118,3.46720523346124,1552.56124147319,3068.25077347433,24.0023843983356,43.4199343112604,73.851181684916,3.56257150507239,115.351645211291,177.24256189546,3.62841667765492,158.771579522552,287.893707683539,8.10871450793098,0,0,0,394.62382110079,789.999588649393,10.4537580581098,0,0,0,955011.896898934,2682732.29670809,9167.26220449439,6842.81414691646,18493.6080835953,69.0015601512175,1157.9374203724,1869.28120845272,9.33869858945836
No intervention,BRB,"[0,5)",0.007398156256364,0,0,0.0020825203203214,0,0,0.0053156359360426,0,0,0.0145040704675606,0.0354948949281849,0,0.000869153459984902,0.000214397196066543,0,0.00241654593930695,0.000560137632073995,0,0.00328569939929185,0.000796558279005993,0,0,0,0,0.00395681872354734,0.00722074415125309,0,0,0,0,16.6786722571849,43.3204612598641,0,0.0351335036150037,0.0785850454768582,0,0.0105472517440132,0.0257107436726038,0
No intervention,BRB,"[5,15)",0.0124544552692588,0,0,0.00321501207842501,0,0,0.00923944319083376,0,0,0.024456082422341,0.0575320339174495,0,0.000505216516988134,0.000128266727511513,0,0.00142659542160948,0.000395634859945247,0,0.00193181193859761,0.000536813436953389,0,0,0,0,0.00635773660542605,0.0118641283773239,0,0,0,0,42.7471390939088,111.842361955314,0,0.111294938301932,0.267658250157726,0,0.0180983458169149,0.0403795039280091,0
No intervention,BRN,"[0,5)",0.119506734814033,0.283407217824771,0,0.034294276273284,0.0591554931333796,0,0.0852124585407488,0.201100059207904,0,1.23371588310481,3.16111594755532,0,0.141084410939071,0.260603971937011,0,0.349720443018547,0.892041182526985,0,0.490804853957619,1.25018336874238,0,0,0,0,0.353848998513057,0.650362162008016,0,0,0,0,1406.02159773107,3943.68797720215,0,2.90863180261357,6.76419245983379,0,0.879866884591752,2.29068262710077,0
No intervention,BRN,"[5,15)",0.429976878935916,0.977458270340199,0,0.115465434367551,0.217973390294325,0,0.314511444568365,0.686889617161763,0,1.4919036146294,3.64090388437826,0,0.0440165053259111,0.0854730294126381,0,0.119855504971396,0.267755723605743,0,0.163872010297307,0.379248025373356,0,0,0,0,0.399700790878027,0.782330256482399,0,0,0,0,2714.21252507115,7585.21028981735,0,6.87441774872849,17.024459172585,0,1.09220282375137,2.52278124111168,0
No intervention,BTN,"[0,5)",3.01790437110673,6.66580500395975,0.00304716003504443,0.810068016065508,1.56908029776636,0.00146424456593688,2.20783635504122,4.5410084032295,0.00131387366613226,16.9843520635347,39.603995564077,0.0182162224192958,1.65455361803087,3.37336214501575,0.004362986987601,4.53257545800961,9.72035204815124,0.00449026176642444,6.18712907604048,14.189050695493,0.00958078042722363,0,0,0,4.5449686794713,9.35669826732406,0.00852375039538375,0,0,0,8496.26549062661,23382.7980820776,5.27285888758824,40.5368759018861,109.101961436546,0.0282270513280634,12.4393833840634,26.9243739722871,0.0079700021197656
No intervention,BTN,"[5,15)",22.3625922286222,42.6414722138863,0.0146865213555173,5.38459980732514,10.4751783861053,0.00671466991972905,16.9779924212971,27.0458369630638,0.00535733017801509,25.8128027373602,50.74689184434,0.0173873573262007,0.170561940642622,0.163405488960785,0.000940563014197676,0.551229543170565,0.424521480922043,0.000753983641450778,0.721791483813187,0.652022690739668,0.00202993637158432,0,0,0,6.1912796583311,12.4946257147191,0.00776236889060984,0,0,0,14958.4738912646,41425.5369922009,6.34861085558491,111.446248438146,294.916787669282,0.0481141066527206,19.6215230790291,31.8099667040797,0.00631505483940645
No intervention,BWA,"[0,5)",50.2667411773606,101.625285624942,3.84635743094548,14.4882447239106,23.8066517538308,2.14290887232219,35.77849645345,69.1662829964921,1.36876890354427,98.5366747494642,215.627574550144,7.6569217506783,7.29130267227083,10.4117868865365,2.05049039927694,16.5266541782286,31.031587990375,1.43519532915015,23.8179568504994,45.6735616920519,3.81767393895436,0,0,0,28.4913566304669,50.7033974354335,4.48134790387238,0,0,0,45068.8995822309,120525.835534479,1403.26429647714,223.441153243926,580.070730645148,7.98897745110724,70.0453181189973,144.269352227467,2.71992163253307
No intervention,BWA,"[5,15)",68.6679252349681,124.883556464655,3.69300718343579,18.3015189201823,31.8434197234436,2.02502885773575,50.3664063147859,78.8509122150134,1.192356049091,168.160725544048,322.322748937637,9.1265764998933,5.47961424748494,7.36320595801823,1.97998940350807,12.5401267452659,17.823743919008,1.26432535835891,18.0197409927509,28.0877504281938,3.78093884661586,0,0,0,44.7507150904693,80.65834547289,5.19014471948765,0,0,0,90111.744528743,245778.249423528,1798.75295328852,726.152693097233,1894.4926243111,16.6943517778375,123.410010453579,206.772913056537,3.03761931533816
No intervention,CAF,"[0,5)",221.676427994715,464.05314914107,10.1999823637663,65.7153979617802,118.462855519419,5.71480578342993,155.961030032935,311.621984573448,3.65521394371614,325.652694748078,739.369299835796,15.1567740929306,16.4845284513694,22.2766589767636,2.86361545338518,36.8254957935426,60.499883077366,1.99878967075666,53.310024244912,87.3667164851575,5.31091807529063,0,0,0,96.4900643712033,189.779548704939,8.8543643613648,0,0,0,124608.586517981,340560.786544888,2396.05756863769,728.372205730329,1928.21355286716,16.003449071362,229.162630376874,483.980422329394,5.290929857346
No intervention,CAF,"[5,15)",452.100619251997,852.989769207923,14.1721150555125,117.817180012627,217.681974803679,7.82699732010991,334.28343923937,527.514505486539,4.41571778400595,517.357521928715,1007.1095421194,16.4101885733014,4.65132677309536,4.59044127590372,1.0061614330989,10.9881300366392,8.71119674793066,0.641873999731226,15.6394568097345,12.6023736377268,1.91207210776096,0,0,0,134.934970630008,267.395233906968,9.0424554291215,0,0,0,242279.338345363,676687.547326953,3075.84952984045,2215.16390437155,5895.99488781727,30.3050640518742,382.422551298706,621.128652224062,5.08866016277734
No intervention,CAN,"[0,5)",5.06843612857858,12.2784599214677,0,1.25315063794769,2.12204082173474,0,3.81528549063089,9.3599330481874,0,5.57441026092992,13.8039122830008,0,0.10319461474417,0.116297826672185,0,0.266184841705732,0.227800463186853,0,0.369379456449902,0.312902982557625,0,0,0,0,1.37797380944048,2.39059051397714,0,0,0,0,7231.50527771007,19880.4042852381,0,13.7501708540315,31.8856876778172,0,4.19643645148944,10.752875240372,0
No intervention,CAN,"[5,15)",5.69737840411217,12.6411848404271,0,1.35412275065626,2.40201318339312,0,4.34325565345591,9.44450536385493,0,7.01400486909907,16.4097616424073,0,0.0745189667418866,0.0977856935891328,0,0.199207731710218,0.222546499601124,0,0.273726698452105,0.295439945299318,0,0,0,0,1.66087266564703,3.06282479960925,0,0,0,0,14053.1382728839,39087.8617743136,0,33.5471732245921,83.829690931382,0,5.35313220345204,12.1365250192178,0
No intervention,CHE,"[0,5)",1.60223956496875,3.6935148870427,0,0.42255053403857,0.738090509484667,0,1.17968903093018,2.78903601418177,0,2.43669807390065,6.18358883443107,0,0.104904875235124,0.162661596623778,0,0.296836024078527,0.60866251942845,0,0.401740899313651,0.81947234564206,0,0,0,0,0.639925755754851,1.19934630793024,0,0,0,0,3150.07937136785,8565.70566743833,0,6.01013545327604,14.1968488562176,0,1.7967723181458,4.57920744909973,0
No intervention,CHE,"[5,15)",1.90660464686942,4.29914024272054,0,0.450595913743439,0.855416681081249,0,1.45600873312598,3.13436718606878,0,2.28574553864884,5.38430731515514,0,0.0174485856937355,0.0163989147523409,0,0.0566336262033618,0.0573793661296421,0,0.0740822118970973,0.0772713244325728,0,0,0,0,0.539754651075412,1.07043128805514,0,0,0,0,4590.07464295002,12625.6457751365,0,10.8912770531612,26.8145806935647,0,1.74599088757343,3.96796116757568,0
No intervention,CHL,"[0,5)",1.56524951293175,3.58823231782341,0,0.417726936290465,0.694198021623511,0,1.14752257664129,2.68310301895365,0,9.86233738811566,24.71588313729,0,1.03755915764273,1.64491025942895,0,2.71989889479506,6.81686140542478,0,3.75745805243779,8.99643996208797,0,0,0,0,2.62603877630169,4.44400034111279,0,0,0,0,12054.1917232181,33484.5554014848,0,23.8365857939807,55.2459202693204,0,7.23629861181397,18.7459947575735,0
No intervention,CHL,"[5,15)",3.76730061522217,8.42555392632846,0,0.93247761635028,1.66073209750455,0,2.83482299887189,6.20321269730627,0,13.0405918697381,30.9348101816616,0,0.421996263056543,0.644743905623712,0,1.10431637683278,2.35944607110066,0,1.52631263988932,3.2736610521494,0,0,0,0,3.23088657481272,5.98767858774833,0,0,0,0,24932.622075383,69453.6894028928,0,60.5729061803447,150.126634200512,0,9.80970529492536,22.6699124974193,0
No intervention,CHN,"[0,5)",62.2098833970346,139.516101481911,0.0746070080448467,16.0362267618015,31.0543911556017,0.046058707776133,46.1736566352332,96.7556685000861,0.0272789995464929,8357.16644301165,19616.3793132212,9.98806958405279,935.513924415186,1894.13838358908,4.83153914805926,2686.25772835221,5856.58617465025,3.18745682037076,3621.7716527674,8422.86363743814,8.63118460381668,0,0,0,2157.67717139928,4355.12064931058,6.35983559940446,0,0,0,4473377.84239109,12580071.6079229,1879.75071859945,20003.6276457848,54865.795027045,10.5919597316379,6199.48927161237,13543.058128877,3.62759207201938
No intervention,CHN,"[5,15)",1912.47818007106,3485.01825032036,1.55032182183742,440.971244754652,819.119582889544,0.91967415136611,1471.50693531641,2237.90489821681,0.547993599028914,14295.5883932262,27670.8237433108,11.8202249089099,436.471698816584,848.386400356877,4.04089824658938,1451.76320446697,2277.9435752488,2.49487861679994,1888.23490328356,3494.96358276951,7.31451744980853,0,0,0,3302.81506424582,6551.93792032245,7.17638457371135,0,0,0,8874030.97632924,24981886.5608709,2494.51204117001,63192.2405319775,169406.60900857,21.0645427280639,10992.7733289803,17655.8394876712,4.09190052921867
No intervention,CIV,"[0,5)",126.405472640672,263.476506195542,2.64265170335891,36.3720399460812,64.7315652114515,1.61981388381689,90.0334326945911,179.37176290066,0.872696415991948,745.64139026625,1753.01042571515,15.3219365426833,81.2061286838715,153.718638382384,6.81700273582873,196.963743203533,415.474370240816,3.97153059947812,278.169871887405,635.857103464129,11.497791033388,0,0,0,214.883916214466,423.257130591433,9.95967712520184,0,0,0,277374.345302048,765990.469393973,2052.20547181829,1694.43724287391,4553.70823712503,15.4793632792368,530.757474051783,1152.6438788879,5.1932840331391
No intervention,CIV,"[5,15)",524.282581005054,915.475034642617,7.84056696542117,138.29125527564,259.001078778127,4.80874223160657,385.991325729414,541.209419860757,2.40281840375628,1069.86731991844,2053.79038647692,15.744612189728,25.4861125989529,43.3341031222258,3.57589124985563,66.3250596095634,92.9789905714006,1.98128208137533,91.8111722085164,155.667991159231,6.26188664058001,0,0,0,282.426169932361,579.764083780651,10.0614124488507,0,0,0,484463.191901815,1347245.08677909,2493.45796203471,4544.47186358272,12080.7436468745,26.4972632050674,787.441149986081,1192.0674922203,4.99171028219299
No intervention,CMR,"[0,5)",228.162604959732,463.80976755831,4.66112746496627,67.3621430514895,117.610633777958,3.08117310328864,160.800461908243,308.079672487655,1.61958717477324,880.507899936717,2014.81010941318,17.3967869863203,88.8269955041189,163.114231869791,8.01383560835254,207.427877030196,423.850980675258,4.53270400044074,296.254872534315,651.632394781634,12.6246308680841,0,0,0,259.808943007022,498.910748474703,11.7636364273745,0,0,0,350174.811663594,958677.758321681,2582.86892728807,1986.71114787825,5256.04334645531,17.9445939948854,620.698956929695,1296.69091810826,6.34272987481686
No intervention,CMR,"[5,15)",561.954292716097,1019.36650698734,8.72778241277783,150.620217268542,269.454031786005,5.77842698043799,411.334075447556,617.892839467788,2.70416446342252,1291.49628704347,2490.74838099984,19.3364777008666,35.4142161993175,56.2475086265291,5.76776654692126,88.6457521643151,128.378314515806,2.93649679574317,124.059968363633,213.769413746714,9.0655148766567,0,0,0,345.371599362018,675.039637728661,13.6682545319036,0,0,0,631584.516076386,1759613.72256211,3152.20259367289,5573.06089535748,14852.471279695,32.3584778102639,946.12468768145,1472.32463692589,6.2878886730414
No intervention,COD,"[0,5)",2616.27224099357,5589.47627125199,49.6236485677139,762.880585220754,1432.64755382639,27.3717116877003,1853.39165577282,3746.8849482793,17.7845510822173,5497.34874647065,12931.0527488496,108.98041141189,393.71479536407,749.795064334507,27.1363327975858,944.295788277825,1916.57275081266,19.8185024607514,1338.01058364189,2910.34668034231,51.4185242421955,0,0,0,1598.62273889786,3330.5416501075,61.5854019002412,0,0,0,2345132.42526201,6560401.08083542,18682.619234703,12317.6924360031,33457.4267838396,115.287449617099,3898.7260075728,8576.87354586851,38.3840000114058
No intervention,COD,"[5,15)",7057.52204934527,13122.5952904139,86.9137133395286,1851.06351272249,3513.97505473655,48.6593279576201,5206.45853662278,8089.95854004318,27.8599746036185,8121.2286137846,16004.6155137599,105.348476017426,64.6265406983665,50.4213641614677,7.13408415098651,166.750131849044,128.540969280912,4.22580671032161,231.37667254741,201.201288467496,13.0151433291123,0,0,0,2131.96779912088,4383.92137652994,58.0254793652407,0,0,0,4121579.34495595,11621822.3549465,22762.5466851357,33846.5687380136,90695.6787179231,203.046287584131,5989.26081466372,9641.64100016303,33.5432647742749
No intervention,COG,"[0,5)",179.260155270767,383.703909914483,5.35263222923155,52.9213192692792,98.1189074524314,2.70311045591456,126.338836001488,253.289549114953,2.24047681731185,335.615255740917,788.382169722748,10.5537331648811,22.8752020827429,39.2201330985655,1.88043594823922,52.2632068789077,101.634677663144,1.77315224689161,75.1384089616506,155.378248793115,3.80440113053056,0,0,0,98.788727042966,198.43927631229,5.25016398658295,0,0,0,150860.624467433,420249.991595214,2988.77347842401,760.112893235165,2056.03096665321,16.0253916158785,236.826528697951,523.389736716726,4.54661632246122
No intervention,COG,"[5,15)",345.205161614551,633.106349017437,6.67838710758837,92.0370806404591,172.02096141341,3.24462625605192,253.168080974092,396.957191048951,2.46409249609488,504.467774689942,990.44460573944,10.0302936711915,8.58450185766755,11.6974327594482,0.997396120578923,20.4026637748418,25.8202396923043,0.779514154040797,28.9871656325093,41.0901492450669,2.07501386588264,0,0,0,134.597363954184,272.378916406098,4.79043773875411,0,0,0,264070.600496841,741592.871298392,3349.55674512886,2130.7745126689,5741.42760625651,28.1403083142351,369.870410735758,614.100084600659,3.81360048880696
No intervention,COK,"[0,5)",0.016886649290327,0,0,0.00464182716801626,0,0,0.0122448221223108,0,0,0.033134168801197,0.0729292454878988,0,0.00211291885709465,0.000447773047629801,0,0.00537114047170121,0.00117629696584407,0,0.00748405932879586,0.00173382696618776,0,0,0,0,0.00922193806808866,0.0185302408970297,0,0,0,0,16.8376834897334,42.0811198146194,0,0.0749978045106496,0.186517958957817,0,0.0239122307331084,0.0503697590869273,0
No intervention,COK,"[5,15)",0.0175658067006242,0,0,0.00435188249699219,0,0,0.013213924203632,0,0,0.0358518348878489,0.0691895048500828,0,0.000741219007179347,0.000192379389655384,0,0.00215750981257027,0.000526257449912424,0,0.00289872881974962,0.000726250365841011,0,0,0,0,0.00901402893960558,0.0179683438689708,0,0,0,0,21.0311492359299,53.8680578241036,0,0.151894177447994,0.37093626311942,0,0.0268378059482433,0.0420788477830475,0
No intervention,COL,"[0,5)",53.880324873185,117.159488235443,1.45985888664144,15.3307012100503,27.9470408185534,0.75175695777506,38.5496236631346,78.1463428012158,0.575756725330584,128.468171980902,298.651078415464,3.61765935352073,9.91253043749679,17.5287181107362,0.823137498996515,24.3898281214216,49.8659598442497,0.672952227764889,34.3023585589183,74.574637616213,1.66712645624051,0,0,0,36.4470548882518,70.1518336366362,1.88661362009262,0,0,0,66673.3910166901,186906.6843148,923.600115128781,296.076160946652,798.613185729331,4.82337947067292,92.0211170926498,196.031274859693,1.41645888192513
No intervention,COL,"[5,15)",113.062165619732,214.639874430561,1.91838737128343,29.6781830256799,57.2621094849222,0.95091444874987,83.3839825940522,132.037846799696,0.654571164343162,230.405856005098,462.933754145021,4.08726888915435,5.40623813323533,9.28146700417629,0.637649141802419,14.1840697584194,21.6501625015155,0.484037361738493,19.5903078916547,34.6993662689944,1.34241024656307,0,0,0,60.2694686724811,121.926113636486,2.02474966158681,0,0,0,139994.466064905,395498.461648427,1287.67486144308,1006.26301022419,2689.93335188665,10.4015172345536,170.136387332617,284.203935479668,1.41593502145133
No intervention,COM,"[0,5)",1.16508807608761,2.11566249589946,0,0.410774306806743,0.637739409687545,0,0.754313769280868,1.44499342884559,0,5.83593699668531,11.4666517141988,0,1.00158438836159,1.65390275304502,0,1.48678655063474,2.6961879742361,0,2.48837093899633,3.96741716915234,0,0,0,0,2.04523396998333,3.12251984460036,0,0,0,0,2330.4897658323,6064.2545696907,0,12.1018183106026,30.0473566022253,0,3.79070302670198,7.75872614394869,0
No intervention,COM,"[5,15)",6.51545288442953,10.4743532785907,0,2.05689419098168,3.17716106804365,0,4.45855869344785,6.68845692988856,0,9.30400607213424,16.3745084080125,0,0.359052304674206,0.552518632047498,0,0.426835052943275,0.589853095036149,0,0.78588735761748,1.23468050916976,0,0,0,0,2.92578837468694,4.67487601650555,0,0,0,0,4619.42400539073,12445.5906914639,0,37.0757167254824,94.8802951700352,0,6.37821769744729,9.85053496606095,0
